Parameter Name                 Value
m0                             1.046873669484977e-02
m0                             1.264135810934673e-02
m0                             1.793153990525783e-02
m0                             1.416160947377529e-02
m0                             1.471220514224425e-02
m0                             1.692977652431578e-02
m0                             9.380477323987790e-03
m0                             7.847703927685214e-03
m0                             8.420266582581342e-03
m0                             5.643596030450065e-03
m0                             1.284406398043063e-03
m0                             1.524631602896427e-03
m0                             1.515938320718083e-03
m0                             8.264600237145411e-04
m0                             4.153779158380626e-04
m0                             1.532504565417269e-03
m0                             4.742238748438020e-03
m0                             8.832126931950996e-04
m0                             1.163819070520212e-02
m0                             1.276881016421738e-02
m0                             1.069098512967412e-02
m0                             6.652896785334909e-02
m0                             7.972666323642995e-02
m0                             1.805630959616750e-01
m0                             3.273271911159627e-01
m0                             2.190568665420192e-01
m0                             2.953382611990215e-01
m0                             3.370563044617425e-01
m0                             1.684287649584774e-01
m0                             1.959994427184665e-01
m0                             3.221389390260944e-01
m0                             3.343087568323895e-01
m0                             4.587817506882775e-01
m0                             4.174674971203397e-01
m0                             4.319139617018027e-01
m0                             8.221381670389685e-02
m0                             2.976602391386067e-01
m0                             2.748098866860575e-01
m0                             5.688758622604134e-01
m0                             4.131931684777769e-01
m0                             4.769628619631535e-01
m0                             4.874975728413223e-01
m0                             3.880716840495957e-01
m0                             2.477776697374248e-01
m0                             2.670778852521804e-01
m0                             3.017427644816078e-01
m0                             3.280930296614864e-01
m0                             3.728015144584934e-01
m0                             3.348863586255684e-01
m0                             2.611369696352224e-01
m0                             2.495344679486460e-01
m0                             2.438706723719484e-01
m0                             1.674495802704194e-01
m0                             1.990390440169817e-01
m0                             1.941702187175885e-01
m0                             2.450361611000605e-01
m0                             2.427303919047707e-01
m0                             2.135198978260706e-01
m0                             1.483136806018949e-01
m0                             2.132441625419196e-01
m0                             1.355067162842918e-01
m0                             1.973433020923510e-01
m0                             1.771146019165029e-01
m0                             1.971561635893418e-01
m0                             1.724642815398062e-01
m0                             1.617760106858102e-01
