-20.0 1800.00 1.195323193383910e-05
-20.0 1810.00 1.176958765338488e-05
-20.0 1820.00 1.145900448573136e-05
-20.0 1830.00 1.114656714076291e-05
-20.0 1840.00 1.104497717119496e-05
-20.0 1850.00 1.146662353626366e-05
-20.0 1860.00 1.281447089202804e-05
-20.0 1870.00 1.554146539818386e-05
-20.0 1880.00 2.007984532002617e-05
-20.0 1890.00 2.675722391422704e-05
-20.0 1900.00 1.195323193383910e-05
-20.0 1910.00 1.176958765338488e-05
-20.0 1920.00 1.145900448573136e-05
-20.0 1930.00 1.114656714076291e-05
-20.0 1940.00 1.104497717119496e-05
-20.0 1950.00 1.146662353626366e-05
-20.0 1960.00 1.281447089202804e-05
-20.0 1970.00 1.554146539818386e-05
-20.0 1980.00 2.007984532002617e-05
-20.0 1990.00 2.675722391422704e-05
-20.0 2000.00 2.470710727527622e-05
-20.0 2010.00 2.409016931661761e-05
-20.0 2020.00 2.304438026804341e-05
-20.0 2030.00 2.195293651386649e-05
-20.0 2040.00 2.140107743308397e-05
-20.0 2050.00 2.216802871125762e-05
-20.0 2060.00 2.517864444161974e-05
-20.0 2070.00 3.139202014001830e-05
-20.0 2080.00 4.162812673458667e-05
-20.0 2090.00 5.637381521809936e-05
-20.0 2100.00 2.447098830132245e-05
-20.0 2110.00 2.394081661391304e-05
-20.0 2120.00 2.309673768152330e-05
-20.0 2130.00 2.235647965805791e-05
-20.0 2140.00 2.231708979554443e-05
-20.0 2150.00 2.372345215842068e-05
-20.0 2160.00 2.741947019959651e-05
-20.0 2170.00 3.426842746653121e-05
-20.0 2180.00 4.503794787273571e-05
-20.0 2190.00 6.026591577518897e-05
-20.0 2200.00 2.587620555847131e-05
-20.0 2210.00 2.514055394458228e-05
-20.0 2220.00 2.395636914162082e-05
-20.0 2230.00 2.286640584364051e-05
-20.0 2240.00 2.261174346561926e-05
-20.0 2250.00 2.404484141095472e-05
-20.0 2260.00 2.801436181299702e-05
-20.0 2270.00 3.523046698053709e-05
-20.0 2280.00 4.613638383678725e-05
-20.0 2290.00 6.082757194850211e-05
-20.0 2300.00 2.289020343151774e-05
-20.0 2310.00 2.248719246500098e-05
-20.0 2320.00 2.185273025119445e-05
-20.0 2330.00 2.130916088469268e-05
-20.0 2340.00 2.129862262885993e-05
-20.0 2350.00 2.234809719067862e-05
-20.0 2360.00 2.503150538955032e-05
-20.0 2370.00 2.992203853397504e-05
-20.0 2380.00 3.752916579750251e-05
-20.0 2390.00 4.822495358086075e-05
-20.0 2400.00 2.562363458937222e-05
-20.0 2410.00 2.500946707498530e-05
-20.0 2420.00 2.398364522367009e-05
-20.0 2430.00 2.293429290086079e-05
-20.0 2440.00 2.240332825841881e-05
-20.0 2450.00 2.303428858933378e-05
-20.0 2460.00 2.549576262547205e-05
-20.0 2470.00 3.038092675767449e-05
-20.0 2480.00 3.809807044737607e-05
-20.0 2490.00 4.878406670839592e-05
-20.0 2500.00 2.267957688191389e-05
-20.0 2510.00 2.228786142166271e-05
-20.0 2520.00 2.166904068332523e-05
-20.0 2530.00 2.111413704418204e-05
-20.0 2540.00 2.098136992610804e-05
-20.0 2550.00 2.163711754737333e-05
-20.0 2560.00 2.341284293703980e-05
-20.0 2570.00 2.658187106481618e-05
-20.0 2580.00 3.135092162575642e-05
-20.0 2590.00 3.785834071935794e-05
-20.0 2600.00 2.466212613315712e-05
-20.0 2610.00 2.418503697270270e-05
-20.0 2620.00 2.337999000744707e-05
-20.0 2630.00 2.253632281503326e-05
-20.0 2640.00 2.206648836116544e-05
-20.0 2650.00 2.247485362263726e-05
-20.0 2660.00 2.430583834433506e-05
-20.0 2670.00 2.806746158575660e-05
-20.0 2680.00 3.413857436604460e-05
-20.0 2690.00 4.268490168475458e-05
-20.0 2700.00 2.373793013440884e-05
-20.0 2710.00 2.321646034588490e-05
-20.0 2720.00 2.241090228486705e-05
-20.0 2730.00 2.174377309045741e-05
-20.0 2740.00 2.173696928561355e-05
-20.0 2750.00 2.291712304536843e-05
-20.0 2760.00 2.573640535507522e-05
-20.0 2770.00 3.052529637782549e-05
-20.0 2780.00 3.748412937183029e-05
-20.0 2790.00 4.670828953502032e-05
-20.0 2800.00 2.424542120598765e-05
-20.0 2810.00 2.372938083232872e-05
-20.0 2820.00 2.288043808246796e-05
-20.0 2830.00 2.206757873709625e-05
-20.0 2840.00 2.185115870689268e-05
-20.0 2850.00 2.297699300813225e-05
-20.0 2860.00 2.633882046063168e-05
-20.0 2870.00 3.288721007095302e-05
-20.0 2880.00 4.347943610853959e-05
-20.0 2890.00 5.869683290378850e-05
-20.0 2900.00 2.474566998570351e-05
-20.0 2910.00 2.408857709934324e-05
-20.0 2920.00 2.305264358582539e-05
-20.0 2930.00 2.215232124297512e-05
-20.0 2940.00 2.206413430296018e-05
-20.0 2950.00 2.352608611104806e-05
