-20.0 1800.00 -9.317689623264190e-06
-20.0 1810.00 -9.436733854528439e-06
-20.0 1820.00 -9.625163844753977e-06
-20.0 1830.00 -9.774069134826233e-06
-20.0 1840.00 -9.699818001008122e-06
-20.0 1850.00 -9.134790701771163e-06
-20.0 1860.00 -7.736082426939970e-06
-20.0 1870.00 -5.120689205478186e-06
-20.0 1880.00 -9.257944798544111e-07
-20.0 1890.00 5.120286001307777e-06
-20.0 1900.00 -9.317689623264190e-06
-20.0 1910.00 -9.436733854528439e-06
-20.0 1920.00 -9.625163844753977e-06
-20.0 1930.00 -9.774069134826233e-06
-20.0 1940.00 -9.699818001008122e-06
-20.0 1950.00 -9.134790701771163e-06
-20.0 1960.00 -7.736082426939970e-06
-20.0 1970.00 -5.120689205478186e-06
-20.0 1980.00 -9.257944798544111e-07
-20.0 1990.00 5.120286001307777e-06
-20.0 2000.00 -8.440451226924210e-06
-20.0 2010.00 -8.705412800902678e-06
-20.0 2020.00 -9.116039161959217e-06
-20.0 2030.00 -9.411981427561700e-06
-20.0 2040.00 -9.161825039403525e-06
-20.0 2050.00 -7.749338226150127e-06
-20.0 2060.00 -4.406442297635257e-06
-20.0 2070.00 1.685898625603203e-06
-20.0 2080.00 1.123568839541721e-05
-20.0 2090.00 2.466169966162253e-05
-20.0 2100.00 -8.577990795557150e-06
-20.0 2110.00 -8.819743538049620e-06
-20.0 2120.00 -9.153615748044726e-06
-20.0 2130.00 -9.275452399329582e-06
-20.0 2140.00 -8.720760838776934e-06
-20.0 2150.00 -6.875395826934808e-06
-20.0 2160.00 -3.017068098689951e-06
-20.0 2170.00 3.604046141202121e-06
-20.0 2180.00 1.365194003958035e-05
-20.0 2190.00 2.758191065970689e-05
-20.0 2200.00 -8.795953531847713e-06
-20.0 2210.00 -9.051277327643277e-06
-20.0 2220.00 -9.383027421676247e-06
-20.0 2230.00 -9.434791351453950e-06
-20.0 2240.00 -8.682009166861986e-06
-20.0 2250.00 -6.473159200608094e-06
-20.0 2260.00 -2.115084844462606e-06
-20.0 2270.00 5.003156639301242e-06
-20.0 2280.00 1.527969431958995e-05
-20.0 2290.00 2.881166471719311e-05
-20.0 2300.00 -8.922442237933929e-06
