Parameter Name                 Value
m0                             1.949467549700220e-01
m0                             1.710621661981941e-01
m0                             1.609234721634664e-01
m0                             1.702076937727208e-01
m0                             1.762274132342413e-01
m0                             1.587042347659455e-01
m0                             1.146587881479320e-01
m0                             7.501953763691128e-02
m0                             1.240544957438563e-01
m0                             1.444244469155981e-01
m0                             1.486450201861161e-01
m0                             1.357511949604947e-01
m0                             1.241737174788694e-01
m0                             1.177802777566345e-01
m0                             1.114629479099305e-01
m0                             1.043060069335300e-01
m0                             9.736138765060230e-02
m0                             9.439067194813634e-02
m0                             8.921582846668275e-02
m0                             8.894875269042743e-02
m0                             8.516090612959923e-02
m0                             8.315781566272086e-02
m0                             7.914562495830850e-02
m0                             7.457711695679727e-02
m0                             7.090156146907826e-02
m0                             6.666391822763620e-02
m0                             6.225094648554112e-02
m0                             5.901327750627532e-02
m0                             6.034999426492543e-02
m0                             6.289296757399011e-02
m0                             6.314526275647171e-02
m0                             6.685850561611939e-02
m0                             5.752516783771652e-02
m0                             4.920341306178950e-02
m0                             4.286966500810926e-02
m0                             4.563693621658856e-02
m0                             4.989744926590150e-02
m0                             4.202562296032534e-02
m0                             4.527981390876137e-02
m0                             4.582291690570234e-02
m0                             5.265350889446089e-02
m0                             5.372688444617768e-02
m0                             5.054830029443043e-02
m0                             5.083826180285236e-02
m0                             4.707841618055449e-02
m0                             4.633011022221343e-02
m0                             3.905956164400418e-02
m0                             3.914336851777201e-02
m0                             3.831188331944072e-02
m0                             3.946711805929211e-02
m0                             4.213049159049467e-02
m0                             5.011665728277192e-02
m0                             3.606613791783919e-02
m0                             4.081726323643551e-02
m0                             3.499917469616703e-02
m0                             3.454782855208258e-02
m0                             2.973268574719946e-02
m0                             3.341896361924384e-02
m0                             3.185879616955591e-02
m0                             3.424271882131200e-02
m0                             3.138649564784168e-02
m0                             3.223353327724651e-02
m0                             2.456641955977237e-02
m0                             2.447676995984272e-02
m0                             2.358324086471538e-02
m0                             2.141355342834484e-02
m0                             2.755585514804407e-02
m0                             1.654445423867603e-02
m0                             1.890747037525130e-02
m0                             1.379586890220367e-02
m0                             1.466599160737949e-02
m0                             1.667293064905040e-02
m0                             9.372054695537764e-03
m0                             7.931303624021748e-03
m0                             8.421602442662149e-03
m0                             5.707077157613141e-03
m0                             1.450954589974808e-03
m0                             2.112051445638581e-03
m0                             1.490880499015103e-03
m0                             8.639920793071669e-04
m0                             3.912903795865290e-04
m0                             1.594396911423343e-03
m0                             8.156824613524166e-03
m0                             2.974473241710325e-03
m0                             1.350839520680075e-02
m0                             1.189144457976063e-02
m0                             9.555540090329273e-03
m0                             3.102201478270372e-02
m0                             3.468311036620590e-02
m0                             1.241964531392589e-01
m0                             1.390831986793317e-01
m0                             1.531061615358823e-01
m0                             2.141579470187769e-01
m0                             2.916672097784646e-01
m0                             1.876491752766722e-01
m0                             1.995571996777090e-01
m0                             2.932933439769222e-01
m0                             2.391719590371578e-01
m0                             4.105364090612235e-01
m0                             3.985444059284513e-01
m0                             5.600498570164836e-01
m0                             1.368594990957070e-01
m0                             2.563926779193162e-01
m0                             2.294365316444053e-01
m0                             5.571749994768783e-01
m0                             4.732482299493030e-01
m0                             4.845143355055376e-01
m0                             5.518356302842411e-01
m0                             4.498196585439294e-01
m0                             3.233143090678928e-01
m0                             2.470103982245827e-01
m0                             3.487730578204359e-01
m0                             3.176403627300613e-01
m0                             4.029288689463519e-01
m0                             3.717305484568910e-01
m0                             3.044630354426106e-01
m0                             2.477523365880969e-01
m0                             2.625581165778157e-01
m0                             1.826166515773961e-01
m0                             2.134432873151240e-01
m0                             1.943204582959210e-01
m0                             2.795984309209751e-01
m0                             2.626129561927638e-01
m0                             2.695533569212192e-01
m0                             1.422718996484059e-01
m0                             2.299112687349500e-01
m0                             1.560546477500649e-01
m0                             1.849078628447949e-01
m0                             2.292411308237361e-01
m0                             2.116671795954784e-01
m0                             2.171360036198474e-01
m0                             1.814680620689947e-01
m0                             1.984751005167489e-01
m0                             1.902626790642231e-01
m0                             2.011800845330710e-01
m0                             1.441775080043192e-01
m0                             6.582180305437282e-02
m0                             1.183396299340129e-01
m0                             1.626780634109402e-01
m0                             1.656815250995246e-01
m0                             1.543819525827111e-01
m0                             1.355118690697826e-01
m0                             1.275118343348174e-01
m0                             1.123517526910646e-01
m0                             1.043675242123768e-01
m0                             9.206000798410498e-02
m0                             8.857495085906363e-02
m0                             8.178244166599706e-02
m0                             7.961909547120888e-02
m0                             7.643637724343144e-02
m0                             7.466936161700251e-02
m0                             7.144406865019305e-02
m0                             7.040568033702001e-02
m0                             6.426647377483566e-02
m0                             6.108941194610540e-02
m0                             4.930179376002058e-02
m0                             4.678041612614448e-02
m0                             5.649200338256496e-02
m0                             5.229194950899915e-02
m0                             5.761878122947162e-02
m0                             6.354489143772486e-02
m0                             6.140486209704941e-02
m0                             5.073419894960342e-02
m0                             4.910952716126835e-02
m0                             4.162933852381333e-02
m0                             5.584905110814137e-02
m0                             3.994634674635086e-02
m0                             4.653191998827298e-02
m0                             4.319143901167780e-02
m0                             5.390157246945174e-02
m0                             5.679899364094251e-02
m0                             5.485925731020240e-02
m0                             5.558247404824932e-02
m0                             5.309528056894668e-02
m0                             4.833807814079909e-02
m0                             4.463082622631242e-02
m0                             3.439490927089989e-02
m0                             4.190262377009970e-02
m0                             3.266094278845590e-02
m0                             3.572650799213729e-02
m0                             3.626024921624859e-02
m0                             3.357681118654870e-02
m0                             3.747696269294003e-02
m0                             2.765664588069269e-02
m0                             3.633000744159672e-02
m0                             2.159823221993246e-02
m0                             2.943464192818486e-02
m0                             1.889673412636429e-02
m0                             2.089977857676256e-02
m0                             1.894654727849078e-02
m0                             1.684728500529637e-02
m0                             1.762801012260426e-02
m0                             1.434402411596672e-02
m0                             1.568266440046472e-02
m0                             1.367534125996131e-02
m0                             1.588897748151524e-02
m0                             1.837589002871014e-02
m0                             2.122685263563033e-02
m0                             1.400860701503248e-02
m0                             1.538038345379377e-02
m0                             1.695742969996408e-02
m0                             9.354126451667352e-03
m0                             8.103355457742501e-03
m0                             8.387583689808301e-03
m0                             5.794484925220789e-03
m0                             1.619014512660976e-03
m0                             2.673506594178182e-03
m0                             1.666711703534075e-03
m0                             8.579996994701431e-04
m0                             4.792868971852190e-04
m0                             1.512796053056045e-03
m0                             8.459598223047532e-03
m0                             3.947383660265074e-03
m0                             1.010814435677963e-02
m0                             1.673829937094648e-02
m0                             6.680551278140075e-03
m0                             4.272598226603667e-02
m0                             5.641193465552305e-02
m0                             6.115414496515240e-02
m0                             2.296453194462310e-01
m0                             1.465122813295202e-01
m0                             1.253941511856233e-01
m0                             1.999494693099607e-01
m0                             2.354664768407886e-01
m0                             8.973480232489858e-02
m0                             2.134181516762900e-01
m0                             2.011587438342701e-01
m0                             3.334487610374790e-01
m0                             3.634643453325156e-01
m0                             5.108373316102955e-01
m0                             1.867815632180925e-01
m0                             1.962576827506148e-01
m0                             1.764814285067366e-01
m0                             5.987707729142845e-01
m0                             4.171386867333954e-01
m0                             4.582492525675784e-01
m0                             5.274612356731186e-01
m0                             4.419046142137967e-01
m0                             3.538657863735670e-01
m0                             2.260439423070143e-01
m0                             3.175538988410279e-01
m0                             3.403186967500824e-01
m0                             4.046787603610102e-01
m0                             3.702761188142023e-01
m0                             3.139975514553708e-01
m0                             2.482522631405816e-01
m0                             2.613450876061886e-01
m0                             1.782451411867198e-01
m0                             2.429341872379801e-01
m0                             1.793158254250770e-01
m0                             2.953558959635328e-01
m0                             2.807692646940804e-01
m0                             2.855251677019528e-01
m0                             1.359681936990008e-01
m0                             2.342667746356981e-01
m0                             1.708816033251327e-01
m0                             1.696736830487287e-01
m0                             2.629852937930984e-01
m0                             2.301003995875223e-01
m0                             2.250765585724017e-01
m0                             1.855076288886042e-01
m0                             2.177811196018443e-01
m0                             2.048438351439600e-01
m0                             2.137326084755884e-01
m0                             1.658162709075621e-01
m0                             3.481430947667242e-02
m0                             1.274867608826067e-01
m0                             1.724294993128217e-01
m0                             1.734014214573394e-01
m0                             1.610670922930191e-01
m0                             1.439394043243905e-01
m0                             1.339866002421964e-01
m0                             1.190636743285871e-01
m0                             1.102477543263355e-01
m0                             9.728080775926440e-02
m0                             8.995231520672071e-02
m0                             8.399452960939149e-02
m0                             7.928982997570076e-02
m0                             7.324950584590210e-02
m0                             7.179465979183182e-02
m0                             6.892025713552266e-02
m0                             6.584813160695285e-02
m0                             6.010946335878518e-02
m0                             5.101782968517882e-02
m0                             4.731518560948841e-02
m0                             3.868760467345589e-02
m0                             4.796549194885937e-02
m0                             4.555440597019279e-02
m0                             5.070961226224154e-02
m0                             5.481159369530544e-02
m0                             5.995242070205718e-02
m0                             5.040936593901783e-02
m0                             4.680067872735411e-02
m0                             4.016833586059436e-02
m0                             4.356030100199081e-02
m0                             2.763557989019857e-02
m0                             3.647209362628441e-02
m0                             4.115134796070672e-02
m0                             5.188316133774097e-02
m0                             6.045760913732470e-02
m0                             5.796120534851847e-02
m0                             5.858229639514319e-02
m0                             5.321581027959019e-02
m0                             5.158870684059785e-02
m0                             4.341772672122154e-02
m0                             3.646461420130030e-02
m0                             3.980847885297097e-02
m0                             3.693099083995702e-02
m0                             3.294459174232563e-02
m0                             3.270778102068648e-02
m0                             2.451499547908968e-02
m0                             2.949703279268346e-02
m0                             2.224508563312046e-02
m0                             2.545365244470855e-02
m0                             1.820423681700579e-02
m0                             2.422520324022355e-02
m0                             1.597897586814492e-02
m0                             1.859906089587517e-02
m0                             1.730681326689020e-02
m0                             1.674139739615850e-02
m0                             1.499930744151766e-02
m0                             1.423138465448060e-02
m0                             2.193743772523101e-02
m0                             8.961189179284101e-03
m0                             3.152905539623571e-02
m0                             1.863628382686938e-02
m0                             2.400943445989454e-02
m0                             1.420502761956327e-02
m0                             1.618495859937708e-02
m0                             1.734603347446726e-02
m0                             9.356238805041694e-03
m0                             8.178226838215256e-03
m0                             8.421018126943680e-03
m0                             5.845226116328337e-03
m0                             1.554970985991821e-03
m0                             2.747199872434494e-03
m0                             1.772823943561743e-03
m0                             8.177022052507179e-04
m0                             5.364036607239235e-04
m0                             1.337449454546879e-03
m0                             8.020265862533626e-03
m0                             3.999233136641972e-03
m0                             7.797850430356312e-03
m0                             1.359538367208103e-02
m0                             3.384680781857962e-03
m0                             2.273345834249784e-02
m0                             4.202146669318128e-02
m0                             3.249651092716186e-02
m0                             1.490418255041975e-01
m0                             1.176647171165545e-01
m0                             8.919185179875495e-02
m0                             1.265882947259053e-01
m0                             1.437875707226425e-01
m0                             6.222314244279067e-02
m0                             1.600996317669162e-01
m0                             9.717877642032366e-02
m0                             1.649808703513277e-01
m0                             3.015669234716866e-01
m0                             3.394402766737524e-01
m0                             2.294162068412134e-01
m0                             1.622786516252668e-01
m0                             1.578041241222132e-01
m0                             4.968724869358020e-01
m0                             3.919823753327195e-01
m0                             3.478251542044618e-01
m0                             4.347976908517103e-01
m0                             3.774005306971031e-01
m0                             3.476170531962427e-01
m0                             2.115257780110266e-01
m0                             2.378311580684457e-01
m0                             3.062360061919849e-01
m0                             3.741539461608007e-01
m0                             3.623780465926077e-01
m0                             3.051150764821172e-01
m0                             2.135159528826208e-01
m0                             2.231345769917281e-01
m0                             1.635491358350522e-01
m0                             2.277894028059323e-01
m0                             1.578604106941693e-01
m0                             2.422047538807444e-01
m0                             2.651333567262777e-01
m0                             2.820049850408416e-01
m0                             1.616150745883936e-01
m0                             1.984717063493406e-01
m0                             1.843830415567849e-01
m0                             1.377452237060439e-01
m0                             2.506692627347276e-01
m0                             2.226630607528068e-01
m0                             2.094704096976545e-01
m0                             1.725683007570628e-01
m0                             2.095985666151847e-01
m0                             1.927325655812650e-01
m0                             1.930718988566916e-01
m0                             1.749700165255086e-01
m0                             3.950299067732741e-02
m0                             9.947057127207863e-02
m0                             1.685557046938389e-01
m0                             1.620839923131109e-01
m0                             1.554746424489291e-01
m0                             1.416660658581741e-01
m0                             1.321244048422899e-01
m0                             1.176587270083990e-01
m0                             1.078178825167093e-01
m0                             9.668881348864185e-02
m0                             9.040377527868514e-02
m0                             8.280859903915365e-02
m0                             7.586850185853644e-02
