-20.0 2000.00 1.053294577677544e-03
-20.0 2010.00 1.104257215834057e-03
-20.0 2020.00 1.148688408026905e-03
-20.0 2030.00 1.187083760021605e-03
-20.0 2040.00 1.219938877583674e-03
-20.0 2050.00 1.247749366478628e-03
-20.0 2060.00 1.271010832471985e-03
-20.0 2070.00 1.290218881329261e-03
-20.0 2080.00 1.305869118815974e-03
-20.0 2090.00 1.318457150697640e-03
-20.0 2100.00 1.328478582739776e-03
-20.0 2110.00 1.336429020707899e-03
-20.0 2120.00 1.342804070367526e-03
-20.0 2130.00 1.348099337484173e-03
-20.0 2140.00 1.352810427823357e-03
-20.0 2150.00 1.357432947150596e-03
-20.0 2160.00 1.362462501231407e-03
-20.0 2170.00 1.368394695831305e-03
-20.0 2180.00 1.375725136715809e-03
-20.0 2190.00 1.384949429650434e-03
-20.0 2200.00 1.396563180400698e-03
-20.0 2210.00 1.411061994732118e-03
-20.0 2220.00 1.428941478410209e-03
-20.0 2230.00 1.450697237200491e-03
-20.0 2240.00 1.476824876868478e-03
-20.0 2250.00 1.507820003179689e-03
-20.0 2260.00 1.544178221899639e-03
-20.0 2270.00 1.586395138793846e-03
-20.0 2280.00 1.634966003814659e-03
-20.0 2290.00 1.689810277815796e-03
-20.0 2300.00 1.749101201816782e-03
-20.0 2310.00 1.810682228067151e-03
-20.0 2320.00 1.872396808816438e-03
-20.0 2330.00 1.932088396314177e-03
-20.0 2340.00 1.987600442809902e-03
-20.0 2350.00 2.036777389852003e-03
-20.0 2360.00 2.078334990107599e-03
-20.0 2370.00 2.113457914216230e-03
-20.0 2380.00 2.143765111272784e-03
-20.0 2390.00 2.170875530372156e-03
-20.0 2400.00 2.196408120609237e-03
-20.0 2410.00 2.221981831078918e-03
-20.0 2420.00 2.249214643105501e-03
-20.0 2430.00 2.279201292233534e-03
-20.0 2440.00 2.311650326009919e-03
-20.0 2450.00 2.346043345297631e-03
-20.0 2460.00 2.381861950959648e-03
-20.0 2470.00 2.418587743858950e-03
-20.0 2480.00 2.455702324858513e-03
-20.0 2490.00 2.492687927474316e-03
-20.0 2500.00 2.529254813284322e-03
-20.0 2510.00 2.565678416955216e-03
-20.0 2520.00 2.602320228717631e-03
-20.0 2530.00 2.639541738802203e-03
-20.0 2540.00 2.677704437439566e-03
-20.0 2550.00 2.717169814860354e-03
-20.0 2560.00 2.758301190032826e-03
-20.0 2570.00 2.801928363605557e-03
-20.0 2580.00 2.849963563171223e-03
-20.0 2590.00 2.904472155240012e-03
-20.0 2600.00 2.967519506322112e-03
-20.0 2610.00 3.041170982927708e-03
-20.0 2620.00 3.127491951566988e-03
-20.0 2630.00 3.228535975653355e-03
-20.0 2640.00 3.344127274289697e-03
-20.0 2650.00 3.469243883423809e-03
-20.0 2660.00 3.598227475607066e-03
-20.0 2670.00 3.725419723390840e-03
-20.0 2680.00 3.845162299326502e-03
-20.0 2690.00 3.951796875965428e-03
-20.0 2700.00 4.039686267345169e-03
-20.0 2710.00 4.106256202596672e-03
-20.0 2720.00 4.155173969533027e-03
-20.0 2730.00 4.190866617556196e-03
-20.0 2740.00 4.217761196068145e-03
-20.0 2750.00 4.240284754470835e-03
-20.0 2760.00 4.262864342166228e-03
-20.0 2770.00 4.289858864292439e-03
-20.0 2780.00 4.317837993604239e-03
-20.0 2790.00 4.328482930759829e-03
-20.0 2800.00 4.301797227102719e-03
-20.0 2810.00 4.217784433976415e-03
-20.0 2820.00 4.056448102724428e-03
-20.0 2830.00 3.797791784690265e-03
-20.0 2840.00 3.422020199925503e-03
-20.0 2850.00 2.927902284740029e-03
-20.0 2860.00 2.347509244326508e-03
-20.0 2870.00 1.716380465001444e-03
-20.0 2880.00 1.070055333081341e-03
-20.0 2890.00 4.440732348827064e-04
-20.0 2900.00 -1.260264432779569e-04
-20.0 2910.00 -6.049417231638303e-04
-20.0 2920.00 -9.753980799373539e-04
-20.0 2930.00 -1.250487718997494e-03
-20.0 2940.00 -1.446220468934647e-03
-20.0 2950.00 -1.578606158339209e-03
-20.0 2960.00 -1.663654615801578e-03
-20.0 2970.00 -1.717375669912150e-03
-20.0 2980.00 -1.755733579037102e-03
-20.0 2990.00 -1.791799340699638e-03
-20.0 3000.00 -1.834065473466721e-03
-20.0 3010.00 -1.890619462305266e-03
-20.0 3020.00 -1.969548792182189e-03
-20.0 3030.00 -2.078940948064404e-03
-20.0 3040.00 -2.226883414918828e-03
-20.0 3050.00 -2.421205755128229e-03
-20.0 3060.00 -2.655858468452480e-03
-20.0 3070.00 -2.904150376504465e-03
-20.0 3080.00 -3.137712695988266e-03
-20.0 3090.00 -3.328176643607960e-03
-20.0 3100.00 -3.447173436067629e-03
-20.0 3110.00 -3.466334290071351e-03
-20.0 3120.00 -3.357953980811724e-03
-20.0 3130.00 -3.124944772870416e-03
-20.0 3140.00 -2.813030765458949e-03
-20.0 3150.00 -2.471124734968902e-03
-20.0 3160.00 -2.148139457791852e-03
-20.0 3170.00 -1.892987710319383e-03
-20.0 3180.00 -1.754582268943072e-03
-20.0 3190.00 -1.780549221063297e-03
-20.0 3200.00 -1.967092140332190e-03
-20.0 3210.00 -2.242792062039577e-03
-20.0 3220.00 -2.531626959047143e-03
-20.0 3230.00 -2.757574804216580e-03
-20.0 3240.00 -2.844613570409576e-03
-20.0 3250.00 -2.716721230487819e-03
-20.0 3260.00 -2.299860192831895e-03
-20.0 3270.00 -1.589289204424900e-03
-20.0 3280.00 -6.659910878923645e-04
-20.0 3290.00 3.837346666191358e-04
-20.0 3300.00 1.473588568963022e-03
-20.0 3310.00 2.517271128992714e-03
-20.0 3320.00 3.428482856561636e-03
-20.0 3330.00 4.122809575807859e-03
-20.0 3340.00 4.573804409326649e-03
-20.0 3350.00 4.822491312416239e-03
-20.0 3360.00 4.913694004869820e-03
-20.0 3370.00 4.892236206480587e-03
-20.0 3380.00 4.802941637041733e-03
-20.0 3390.00 4.690634016346449e-03
-20.0 3400.00 4.599257431238228e-03
-20.0 3410.00 4.548780802837544e-03
-20.0 3420.00 4.532912930000879e-03
-20.0 3430.00 4.544024799822342e-03
-20.0 3440.00 4.574487399396033e-03
-20.0 3450.00 4.616671715816058e-03
-20.0 3460.00 4.662948736176523e-03
-20.0 3470.00 4.705704578906239e-03
-20.0 3480.00 4.737693148142189e-03
-20.0 3490.00 4.752047461398624e-03
-20.0 3500.00 4.741917933711873e-03
-20.0 3510.00 4.700454980118271e-03
-20.0 3520.00 4.620809015654149e-03
-20.0 3530.00 4.496130455355836e-03
-20.0 3540.00 4.320162922618371e-03
-20.0 3550.00 4.099576779669959e-03
-20.0 3560.00 3.853582884751630e-03
-20.0 3570.00 3.601908033614745e-03
-20.0 3580.00 3.364279022010668e-03
-20.0 3590.00 3.160422645690759e-03
-20.0 3600.00 3.010065700406381e-03
-20.0 3610.00 2.932118083749652e-03
-20.0 3620.00 2.929454667950995e-03
-20.0 3630.00 2.990310546089981e-03
-20.0 3640.00 3.102383687446230e-03
-20.0 3650.00 3.253372061299366e-03
-20.0 3660.00 3.430973636929009e-03
-20.0 3670.00 3.622886383614781e-03
-20.0 3680.00 3.817044329840357e-03
-20.0 3690.00 4.005573108881133e-03
-20.0 3700.00 4.184199554653475e-03
-20.0 3710.00 4.348767625645552e-03
-20.0 3720.00 4.495121280345528e-03
-20.0 3730.00 4.619104477241577e-03
-20.0 3740.00 4.716561174821861e-03
-20.0 3750.00 4.783665659181075e-03
