-20.0 2000.00 1.103234289375111e-06
-20.0 2010.00 7.834699456678985e-07
-20.0 2020.00 4.011928638798352e-07
-20.0 2030.00 4.567249126173599e-07
-20.0 2040.00 1.661936430184376e-06
-20.0 2050.00 4.864603508865871e-06
-20.0 2060.00 1.092305482454929e-05
-20.0 2070.00 2.054876978778504e-05
-20.0 2080.00 3.416236279080512e-05
-20.0 2090.00 5.181914819754958e-05
-20.0 2100.00 7.848234425663979e-07
-20.0 2110.00 5.671676957851991e-07
-20.0 2120.00 2.481676159601920e-07
-20.0 2130.00 6.953175791284349e-08
-20.0 2140.00 4.108182156378157e-07
-20.0 2150.00 1.782410003813041e-06
-20.0 2160.00 4.782167404416556e-06
-20.0 2170.00 1.000941246171970e-05
-20.0 2180.00 1.795082094258699e-05
-20.0 2190.00 2.887369100419548e-05
-20.0 2200.00 6.611401126191010e-07
-20.0 2210.00 5.019876814049616e-07
-20.0 2220.00 2.529360337828671e-07
-20.0 2230.00 6.334446002913414e-08
-20.0 2240.00 1.800316683214930e-07
-20.0 2250.00 9.552921719389609e-07
-20.0 2260.00 2.831044039621146e-06
-20.0 2270.00 6.289126462725609e-06
-20.0 2280.00 1.177088778283514e-05
-20.0 2290.00 1.958596820533728e-05
-20.0 2300.00 3.321375577695915e-07
-20.0 2310.00 2.524350401067408e-07
-20.0 2320.00 1.336671334609539e-07
-20.0 2330.00 6.019133789729233e-08
-20.0 2340.00 1.644171586217883e-07
-20.0 2350.00 6.249036821822495e-07
-20.0 2360.00 1.652303614072405e-06
-20.0 2370.00 3.460220690805316e-06
-20.0 2380.00 6.224771505744041e-06
-20.0 2390.00 1.004409483950944e-05
-20.0 2400.00 1.525638407696079e-07
-20.0 2410.00 1.096541354572696e-07
-20.0 2420.00 5.262408699034080e-08
-20.0 2430.00 3.816020152843161e-08
-20.0 2440.00 1.480961793784079e-07
-20.0 2450.00 4.810131258184458e-07
-20.0 2460.00 1.136637540561906e-06
-20.0 2470.00 2.194678265005964e-06
-20.0 2480.00 3.694124270830700e-06
-20.0 2490.00 5.621615951397363e-06
-20.0 2500.00 8.364898917343099e-08
-20.0 2510.00 6.405437531338260e-08
-20.0 2520.00 3.785322406551137e-08
-20.0 2530.00 2.998766787623701e-08
-20.0 2540.00 7.528301645691230e-08
-20.0 2550.00 2.145424944539827e-07
-20.0 2560.00 4.888595027583382e-07
-20.0 2570.00 9.330019616836294e-07
-20.0 2580.00 1.569560180107837e-06
-20.0 2590.00 2.405664911265436e-06
-20.0 2600.00 6.992623930746121e-09
-20.0 2610.00 -1.413791698842064e-08
-20.0 2620.00 -4.623449164786577e-08
-20.0 2630.00 -6.887906972684935e-08
-20.0 2640.00 -5.165464520034161e-08
-20.0 2650.00 4.371216982581693e-08
-20.0 2660.00 2.583964908320362e-07
