Parameter Name                 Value
m1                             -2.291132032426943e-02
m1                             6.359181697567606e-03
m1                             2.958110213944492e-03
m1                             6.149663360270367e-03
m1                             -1.812983056204439e-02
m1                             -1.248557445675655e-02
m1                             -6.698450765928970e-03
m1                             -2.888453538526570e-03
m1                             2.846283250752305e-03
m1                             1.138893713034826e-02
m1                             -2.103937138352183e-03
m1                             -7.200799935020787e-04
m1                             7.374574810580386e-03
m1                             -1.352482034330456e-03
m1                             -2.878205058059855e-04
m1                             -1.793765042694951e-03
m1                             4.861134045155845e-03
m1                             -8.288672529528750e-04
m1                             9.982750172581240e-03
m1                             4.267266390919138e-03
m1                             5.336994936150057e-03
m1                             2.620665219176174e-03
m1                             1.409543162509940e-02
m1                             3.517959876752810e-03
m1                             6.314793982428808e-03
m1                             8.304323227408665e-04
m1                             2.248618791074700e-02
m1                             4.912746199984814e-03
m1                             8.100270266260843e-03
m1                             2.517199501353492e-03
m1                             -1.574545263874141e-03
m1                             -2.093381341588798e-03
m1                             -1.849490780322239e-04
m1                             1.370059271842191e-03
m1                             2.001376001520489e-03
m1                             2.666812010883032e-03
m1                             2.228641030414406e-03
m1                             3.040577320065557e-03
m1                             1.081886027721513e-03
m1                             2.687754627057696e-03
m1                             9.817364435718578e-04
m1                             1.335060456200816e-03
m1                             2.001117804112317e-03
m1                             8.593433815510573e-04
m1                             1.664077548030002e-03
m1                             7.439749459298245e-04
m1                             3.854984536852239e-03
m1                             6.048950951233913e-03
m1                             1.358677429805587e-03
m1                             9.146618199080906e-04
m1                             1.270693677140123e-04
m1                             6.448836069274737e-04
m1                             8.286840203000049e-04
m1                             -1.870161390146267e-03
m1                             -1.184227860828788e-03
m1                             2.060518733121982e-03
m1                             4.710358162150803e-03
m1                             5.090865455437029e-03
m1                             4.996987694749776e-03
m1                             6.414860125776281e-03
m1                             3.045357986524489e-03
m1                             4.396483463572822e-03
m1                             8.138354347917870e-04
m1                             9.338356948014993e-04
m1                             1.822808703205683e-04
m1                             -7.800680356606094e-04
m1                             3.566510225963965e-03
m1                             3.960134572846600e-03
m1                             1.348630158427460e-03
m1                             1.587296876415112e-03
m1                             1.799794704450369e-03
m1                             1.352926238082288e-03
m1                             -1.278072756582417e-03
m1                             1.416963557286604e-03
m1                             -1.651663221912564e-03
m1                             3.677078308012557e-04
m1                             -1.537138466755315e-04
m1                             1.496623882152612e-03
m1                             2.499504202467659e-04
m1                             1.361046600055196e-03
m1                             1.123068114358102e-03
m1                             7.671371126210349e-04
m1                             4.361974285205706e-04
m1                             5.513693064486852e-04
m1                             -5.480470383845820e-04
m1                             -6.232636950459473e-04
m1                             -7.650972785679247e-04
m1                             -9.525154048546132e-04
m1                             -4.122639454790107e-04
m1                             -4.358236942782392e-04
m1                             -2.745169969396392e-04
m1                             -1.720555255064285e-04
m1                             -3.780398430412873e-05
m1                             5.115124807999270e-05
m1                             8.727435008112454e-06
m1                             1.823089200914519e-05
m1                             -2.999486284705945e-03
m1                             -2.103839653011422e-03
m1                             -2.990801941309992e-03
m1                             -1.482602973185469e-03
m1                             -1.915273379171463e-03
m1                             -8.799631793897978e-05
m1                             -2.028894210926157e-03
m1                             9.719988893531617e-05
m1                             -3.717189867249733e-03
m1                             -8.309501971837592e-03
m1                             3.815442183097992e-03
m1                             -5.534345408706919e-03
m1                             1.405253868883888e-02
m1                             8.962466568316671e-04
m1                             2.418504049381419e-02
m1                             1.067178695988170e-02
m1                             -3.768684307000493e-03
m1                             -3.268848282637610e-03
m1                             -4.965482276708387e-03
m1                             -1.180832569326917e-02
m1                             1.018270608043867e-02
m1                             3.686426093233415e-02
m1                             -9.371935496176688e-03
m1                             -2.505945468961176e-03
m1                             1.332919899481120e-02
m1                             -2.319576018413096e-02
m1                             2.970868014601882e-03
m1                             1.383673709701466e-02
m1                             5.514318155045713e-03
m1                             -6.480465614251966e-03
m1                             -7.251985557311836e-03
m1                             -8.405952126481641e-03
m1                             1.201307436089029e-02
m1                             7.838182318878209e-03
m1                             -7.951701020096463e-03
m1                             -8.632652741232047e-03
m1                             5.760297640320868e-03
m1                             4.683947447512958e-03
m1                             2.306785709814177e-03
m1                             6.917070075798293e-03
m1                             8.078460954497168e-04
m1                             1.378777001799057e-03
m1                             4.547774992814853e-03
m1                             9.720331733358659e-03
m1                             -1.787752794494567e-03
m1                             -1.516053334932557e-03
m1                             2.635155524968867e-03
m1                             3.797252773485263e-03
m1                             6.678312662451230e-03
m1                             6.691397583168256e-03
m1                             4.323586939136615e-03
m1                             5.330565533609555e-03
m1                             1.283054168585645e-02
m1                             5.957286362708310e-03
m1                             8.205440881243376e-03
m1                             3.078562002296917e-03
m1                             1.962152355140637e-02
m1                             5.906169222929580e-03
m1                             2.657520045322550e-03
m1                             5.578465358373879e-03
m1                             -2.264155315296113e-03
m1                             -2.949547506887595e-03
m1                             -2.096307482476086e-03
m1                             -1.344354197079884e-03
m1                             -8.872716081493989e-04
m1                             2.491285718581308e-04
m1                             5.885701807498774e-04
m1                             1.389775630154243e-03
m1                             5.714931239646939e-04
m1                             -2.289125585475593e-04
m1                             3.295040966152631e-04
m1                             6.722814967900719e-04
m1                             1.049036258307701e-03
m1                             1.457308188161064e-03
m1                             6.304880367596605e-04
m1                             1.242757090184893e-03
m1                             2.394296539646550e-04
m1                             1.315305066535703e-04
m1                             -4.228436048960390e-04
m1                             -1.251301520706297e-03
m1                             -4.554622026974449e-04
m1                             -2.883136236467878e-04
m1                             6.988591287769201e-04
m1                             9.302636490736585e-04
m1                             2.106888001417260e-03
m1                             1.160388042296461e-04
m1                             5.285972643220387e-03
m1                             3.411373905876727e-03
m1                             2.727194345206688e-03
m1                             4.402817044136783e-03
m1                             2.218447663740220e-03
m1                             6.147110145565864e-04
m1                             1.124785894863028e-03
m1                             1.091547232643837e-03
m1                             7.766087722098846e-04
m1                             2.056242072879760e-03
m1                             2.020093099733215e-03
m1                             1.975998952326115e-03
m1                             2.638014740427554e-03
m1                             1.905247583547378e-03
m1                             7.911793129624812e-04
m1                             2.275744956669868e-03
m1                             3.512391371183494e-04
m1                             1.582994908729848e-03
m1                             -7.018246126920580e-05
m1                             7.451537245991262e-04
m1                             -1.700272393022004e-04
m1                             2.458054459220848e-04
m1                             7.081180444730554e-04
m1                             1.875757713953869e-04
m1                             6.659123239497639e-04
m1                             6.631062607401232e-04
m1                             3.632846691678675e-04
m1                             5.022518243807418e-04
m1                             3.384284194288569e-04
m1                             -1.584717468598852e-04
m1                             -7.284156227573715e-04
m1                             -1.148805896040546e-03
m1                             -3.215525683497001e-04
m1                             -4.721415082537028e-04
m1                             -2.633881267539794e-04
m1                             -1.745049150726070e-04
m1                             -2.150247476329870e-05
m1                             4.947207577039437e-05
m1                             9.252385771379534e-06
m1                             1.395866063370595e-05
m1                             -2.933058312635265e-03
m1                             -2.601661912825555e-03
m1                             -2.943701115619319e-03
m1                             -2.074612263088500e-03
m1                             -2.517737311264159e-03
m1                             -4.886556945657279e-04
m1                             -3.384968204945131e-03
m1                             -3.536953645246293e-04
m1                             -3.670069321857565e-03
m1                             -3.553411939207248e-03
m1                             1.504732648945544e-03
m1                             -9.120195104780389e-03
m1                             1.911898382828150e-03
m1                             -2.659540643886102e-03
m1                             6.015358452367271e-03
m1                             -5.234371985247731e-03
m1                             1.107719989804866e-02
m1                             -1.612210013141365e-03
m1                             -9.129922394023680e-03
m1                             5.756798424221246e-03
m1                             1.123565449189745e-02
m1                             1.974320086574366e-02
m1                             1.684579481289052e-02
m1                             -5.710993229274557e-03
m1                             3.111311232107302e-03
m1                             1.524896265940860e-02
m1                             4.447422957309441e-03
m1                             2.103522392202151e-02
m1                             1.814953413554866e-02
m1                             6.283208854512908e-03
m1                             4.799727334050236e-03
m1                             -4.380628730709018e-03
m1                             1.506426843231853e-02
m1                             2.169755535663940e-02
m1                             5.158115346786321e-03
m1                             -1.353017201484651e-02
m1                             1.497587502334915e-03
m1                             6.085760962708265e-03
m1                             2.284875630008575e-03
m1                             1.012857208092646e-02
m1                             -2.540641949650505e-03
m1                             1.681677204549415e-03
m1                             1.059583743351251e-02
m1                             1.596097443886004e-02
m1                             1.381355630583852e-03
m1                             9.484635180751714e-04
m1                             4.072942929068979e-03
m1                             -1.965821808170383e-03
m1                             1.190142738548656e-02
m1                             3.707524344576904e-03
m1                             6.527352499157295e-03
m1                             3.476709764989285e-03
m1                             1.195983819275987e-02
m1                             9.517493202774566e-03
m1                             8.602447404411646e-03
m1                             9.511907321289792e-03
m1                             7.162966625164321e-03
m1                             -1.762089586963339e-04
m1                             1.658163583817659e-02
m1                             8.187519968053348e-03
m1                             6.137575800502022e-03
m1                             4.916772262815715e-03
m1                             4.779108321925706e-03
m1                             5.617883438143362e-03
m1                             6.282046306927121e-03
m1                             6.285099250255993e-03
m1                             5.543861049696586e-03
m1                             6.063121840773181e-03
m1                             3.910828809683724e-03
m1                             4.604295602535290e-03
m1                             3.907105896045565e-03
m1                             3.282337426304296e-03
m1                             3.340602801005124e-03
m1                             3.862892049530540e-03
m1                             3.151621128975886e-03
m1                             3.913979966641560e-03
m1                             4.486386180634653e-03
m1                             3.626024026800441e-03
m1                             1.508488457654441e-03
m1                             1.152233921002652e-03
m1                             9.679965925622162e-04
m1                             2.491159522095046e-03
m1                             1.229471364737342e-03
m1                             1.632150474671033e-03
m1                             -6.313059086201051e-04
m1                             4.607515258096771e-05
m1                             8.094177618167079e-04
m1                             1.763521778851652e-03
m1                             1.942200212446139e-03
m1                             3.818151715167806e-03
m1                             6.887500036016138e-03
m1                             5.600763454016036e-03
m1                             1.556265703304206e-03
m1                             1.458321610130294e-03
m1                             1.089831876495451e-04
m1                             -5.843673478750753e-04
m1                             1.620322525036156e-03
m1                             4.379806570634265e-03
m1                             2.471983743788758e-04
m1                             1.625006172251473e-03
m1                             8.880335706526331e-04
m1                             4.210408514808730e-04
m1                             1.971428215615582e-03
m1                             -9.607607755671676e-04
m1                             1.391039575882797e-03
m1                             4.249946855360194e-04
m1                             1.109759533054004e-03
m1                             -4.960556964446509e-04
m1                             1.502638269472989e-03
m1                             -5.627551493542287e-04
m1                             -4.252813812858689e-04
m1                             -9.612390436102391e-04
m1                             -2.553653080833528e-04
m1                             -1.088131691789727e-03
m1                             -2.174053909723465e-03
m1                             -1.466495580456220e-03
m1                             -1.309485198992989e-03
m1                             -7.960006957667248e-04
m1                             -3.269177760558856e-04
m1                             -4.604621297147210e-04
m1                             -2.769836152666102e-04
m1                             -1.700686411686189e-04
m1                             -2.917166796194125e-06
m1                             6.384980812574670e-05
m1                             3.261579600370337e-07
m1                             8.591919147751655e-06
m1                             -3.099434290035242e-03
m1                             -2.946182653866543e-03
m1                             -2.915091598878670e-03
m1                             -2.430819501768183e-03
m1                             -2.596771004555979e-03
m1                             -1.159580744089268e-03
m1                             -2.657567447088965e-03
m1                             4.723201320139505e-04
m1                             -4.077970298283331e-03
m1                             -1.873364334214466e-03
m1                             -1.973897338609390e-03
m1                             7.407210446327435e-03
m1                             3.934383002921379e-03
m1                             6.396591681700123e-03
m1                             6.746904960032350e-05
m1                             1.989988017208534e-02
m1                             -5.035035842647013e-03
m1                             3.490189169846949e-03
m1                             -2.316044787156245e-03
m1                             -7.707507910641038e-04
m1                             1.897560759363120e-02
m1                             2.428095829763354e-02
m1                             1.302665865969547e-02
m1                             1.006274705770397e-02
m1                             1.998040369220794e-03
m1                             1.682452498931355e-02
m1                             1.649421864527786e-02
m1                             1.344626626887001e-02
m1                             2.632319451067155e-02
m1                             2.344559221288794e-02
m1                             1.893348690402162e-02
m1                             4.873349643130144e-03
m1                             1.228428477532531e-02
m1                             1.593112110588833e-02
m1                             2.774973850042704e-02
m1                             -2.299135696827153e-03
m1                             1.239564688969166e-02
m1                             1.013551650514591e-02
m1                             4.152240406880748e-03
m1                             3.749018763351605e-03
m1                             5.829804842019642e-03
m1                             2.792487114873511e-03
m1                             1.126242941194915e-02
m1                             2.324786809729276e-02
m1                             1.393987938550535e-02
m1                             -3.563622188502473e-03
m1                             4.705678706240689e-03
m1                             -5.051641115198462e-03
m1                             3.958765536633603e-03
m1                             6.424511959924716e-03
m1                             7.599325720948710e-03
m1                             8.032365025700108e-03
m1                             1.425502265541574e-02
m1                             1.402986746063173e-02
m1                             1.002921296521996e-02
m1                             1.029393875908501e-02
m1                             1.615996377729267e-02
m1                             -2.920633017841526e-03
m1                             8.367324816031757e-03
m1                             7.954539556336361e-03
m1                             3.908172518488451e-03
m1                             1.340674161635163e-03
m1                             1.659755208908155e-03
m1                             1.879203155277823e-03
m1                             2.914198137674576e-03
m1                             4.600040135022749e-03
m1                             3.345734883355780e-03
m1                             4.957881237397162e-03
m1                             4.082306267970947e-03
m1                             3.762973736945516e-03
m1                             3.583231183945908e-03
m1                             2.987276464953483e-03
m1                             2.387852221173799e-03
m1                             3.336418370348344e-03
m1                             3.709911442306444e-03
m1                             1.461380399206912e-03
m1                             -3.530861754105523e-04
m1                             2.808703342730075e-03
m1                             1.211797271654541e-03
m1                             -1.769910765245145e-03
m1                             4.819210714501803e-04
m1                             -1.408852966023822e-03
m1                             1.890753859354591e-03
m1                             6.521464743288941e-04
m1                             1.781503089503968e-03
m1                             -7.827605708369414e-04
m1                             1.671421146011321e-03
m1                             1.689074074048817e-04
m1                             1.057201299650227e-03
m1                             2.124632072907504e-03
m1                             4.875766859238594e-03
m1                             2.629977035523234e-03
m1                             3.617264913309073e-03
m1                             1.894156947556781e-03
m1                             6.152817228545673e-04
m1                             7.722975690110094e-04
m1                             1.767576874019916e-04
m1                             1.488027810830082e-03
m1                             4.185329038915758e-03
m1                             -7.835654025808892e-04
m1                             3.757921817907037e-03
m1                             1.749303546890727e-03
m1                             -7.119968582393984e-05
m1                             3.214823790908071e-03
m1                             -7.681793493652751e-04
m1                             2.007954603817121e-03
m1                             -1.888023406868786e-04
m1                             1.800172322366888e-03
m1                             -5.858516436140739e-04
m1                             -3.521597655972188e-04
m1                             -4.438561996406850e-04
m1                             -8.492306864161223e-04
m1                             -7.225814740869722e-04
m1                             -1.481213001811907e-03
m1                             -1.804203658821837e-03
m1                             -1.931177030331972e-03
m1                             -4.566456866209970e-04
m1                             -7.460010948413737e-04
m1                             -3.097627988370462e-04
m1                             -4.641655614954244e-04
m1                             -2.712245237066448e-04
m1                             -1.540030477537282e-04
m1                             -1.321152089101044e-05
m1                             6.623025351811080e-05
m1                             3.334632128817151e-06
m1                             9.911550032718355e-06
m1                             -3.309357781262943e-03
m1                             -3.162014893325240e-03
m1                             -2.999591832302029e-03
m1                             -2.770436856409414e-03
m1                             -2.696362057340852e-03
m1                             -2.172856018758245e-03
m1                             -2.185642676294972e-03
m1                             -6.769920113430621e-04
m1                             -3.934866173463587e-03
m1                             -5.033606454931350e-03
m1                             1.110912509788061e-03
m1                             -8.109180306259968e-03
m1                             5.977645078277242e-03
m1                             -1.509001025794191e-03
m1                             3.930239439082345e-04
m1                             -2.839909370254991e-03
m1                             6.013563343363380e-03
m1                             -1.790356894466110e-03
m1                             7.709161566742797e-03
m1                             -2.865276658115712e-03
m1                             1.872370271001843e-02
m1                             1.194816899459157e-02
m1                             7.626033107416014e-03
m1                             1.022597617432775e-02
m1                             7.721520843739967e-04
m1                             2.762934300775438e-02
m1                             2.538996503970438e-02
m1                             1.027427560202808e-02
m1                             1.905002646454249e-02
m1                             2.331087804477780e-02
m1                             2.424480257248460e-02
m1                             1.420333360348301e-02
m1                             8.858416742284627e-03
m1                             4.786067832226145e-03
m1                             2.070643387915730e-02
m1                             8.260006671627958e-03
m1                             1.825524432523624e-02
m1                             9.214243763919331e-03
m1                             1.098386424023856e-03
m1                             -2.139509722785225e-03
m1                             9.372668040980418e-03
m1                             -6.649320242325553e-04
m1                             1.177809595886045e-02
m1                             1.703293513436033e-02
m1                             2.046787299587813e-02
m1                             7.197487986482714e-03
m1                             7.253391070474792e-03
m1                             -4.021506534816550e-03
m1                             -5.670483679973271e-04
m1                             -3.422519819807345e-03
m1                             1.141551082936120e-03
m1                             -2.082016840115172e-03
m1                             5.873872484006819e-03
m1                             1.288895500687902e-02
m1                             1.498844002876235e-02
m1                             5.144581759103752e-03
m1                             1.322447154696750e-02
m1                             -3.388679314031718e-03
m1                             5.777638525616462e-03
m1                             8.017722442437036e-03
m1                             1.323112830387245e-03
m1                             1.329127088289474e-03
m1                             -6.841813534743330e-05
m1                             1.433693873933206e-03
m1                             9.580532236008649e-04
m1                             -7.937455873018758e-05
m1                             1.000314259767894e-03
m1                             1.269565230027468e-03
m1                             1.206777634164269e-03
m1                             1.941616894772252e-03
m1                             1.694572153559342e-03
m1                             1.160567139613797e-03
m1                             1.027565841098948e-03
m1                             1.258609835164394e-03
m1                             -1.398784474592916e-03
m1                             -1.137511598415772e-03
m1                             -1.062029391640519e-03
m1                             4.022007017525237e-04
m1                             1.037748556178259e-03
m1                             -1.028240278260441e-03
m1                             -9.327929330614840e-04
m1                             -8.324304399532905e-04
m1                             -1.867118465808420e-03
m1                             -3.409489020469607e-04
m1                             -7.569257371781428e-04
m1                             -1.677456607080652e-03
m1                             -9.471006156393216e-04
m1                             -6.571236292101774e-04
m1                             6.068376406800521e-04
m1                             -5.410721749324395e-04
m1                             1.258613372139212e-03
m1                             1.619094063023266e-03
m1                             3.631332693495621e-04
m1                             2.565794760618862e-03
m1                             9.485890149460163e-04
m1                             2.566435259125424e-03
m1                             1.051529106245185e-03
m1                             5.548678938844695e-04
m1                             1.010838720655099e-03
m1                             -9.337296729810256e-05
m1                             -1.306852161197037e-03
m1                             -2.518103776693862e-03
m1                             -2.911396787119619e-03
m1                             -7.489133365661600e-04
m1                             -1.563357436810181e-03
m1                             -3.784369553429241e-04
m1                             -6.024844161997983e-04
m1                             -7.710650256296209e-04
m1                             -1.564599677084419e-03
m1                             -1.004214276136300e-03
m1                             -4.177896019221639e-04
m1                             -1.702899041377121e-03
m1                             -9.910776195011361e-04
m1                             -1.498816121175215e-03
m1                             -1.882891351138296e-03
m1                             -7.262406022664188e-04
m1                             -8.963652736779597e-04
m1                             -4.848815442546366e-04
m1                             -3.387431830212574e-04
m1                             -4.530553966242827e-04
m1                             -2.803086866776474e-04
m1                             -1.463351800880564e-04
m1                             -1.469610475320588e-05
m1                             7.339345753928304e-05
m1                             -8.894070218890295e-07
m1                             1.011963549718938e-05
m1                             -3.415904836777638e-03
m1                             -3.304779340779372e-03
m1                             -3.262235819753585e-03
m1                             -2.853721145931480e-03
m1                             -2.916313843054377e-03
m1                             -2.637256668756052e-03
m1                             -2.571185555304063e-03
m1                             -1.178998342546657e-03
m1                             -3.198884410868522e-03
m1                             -2.060909933610217e-03
m1                             -1.950365171443878e-03
m1                             9.915576273373462e-04
m1                             -7.050238262641690e-04
m1                             -4.160738752437462e-04
m1                             2.233502494056630e-04
m1                             1.165310870861802e-03
m1                             3.284613799864655e-03
m1                             1.051413642488469e-04
m1                             1.018166188792555e-03
m1                             3.903777318023403e-03
m1                             5.251892808908489e-03
m1                             3.550482988810269e-03
m1                             1.391879071862338e-02
m1                             9.554620861149598e-03
m1                             3.809765883278156e-03
m1                             1.490462443927273e-02
m1                             1.796682619380607e-02
m1                             1.224471688234089e-02
m1                             1.033106823423792e-02
m1                             1.643747652226739e-02
m1                             1.098482868075380e-02
m1                             1.806096890311392e-02
m1                             6.248561104241307e-03
m1                             8.953280151927786e-03
m1                             7.724380806643722e-03
m1                             2.121199411412896e-02
m1                             2.200657071850929e-02
m1                             9.450585723313240e-03
m1                             7.850809432555629e-03
m1                             6.470938826665439e-03
m1                             9.787086219238343e-03
m1                             6.077578490573349e-03
m1                             8.303751758849938e-03
m1                             5.600403498491425e-03
m1                             1.933029714461653e-02
m1                             1.031636630722594e-02
m1                             1.102877320202296e-02
m1                             1.117491570174887e-03
m1                             -6.825924151208450e-04
m1                             -7.936952772499893e-04
m1                             -5.246092864177813e-04
m1                             1.268537756641778e-03
m1                             5.270583165023704e-03
m1                             6.543532324006679e-03
m1                             4.932830776863491e-03
m1                             4.774963075886232e-03
m1                             7.862961182978245e-03
m1                             4.968327147294200e-03
m1                             5.195573111282470e-03
m1                             2.492519859742955e-03
m1                             1.461854685505818e-03
m1                             -2.808636466556112e-03
m1                             -2.711732221760945e-03
m1                             -3.487381683412318e-03
m1                             -1.224675114834661e-03
m1                             -2.961065706772267e-04
m1                             3.359976260145260e-04
m1                             6.025575098752739e-04
m1                             5.987227287187492e-05
m1                             4.617248148759410e-04
m1                             2.448566532907947e-04
m1                             3.636251972736424e-04
m1                             -1.196734824580892e-03
m1                             -7.504299094668261e-04
m1                             -8.424145906220196e-04
m1                             -6.406219956345358e-04
m1                             -1.611067381645211e-03
m1                             2.418936493984946e-03
m1                             -5.096008040803959e-03
m1                             -2.530523085975598e-03
m1                             -2.163165647233910e-03
m1                             -8.954765615787668e-04
m1                             -1.554402444231074e-03
m1                             -7.603630541202247e-04
m1                             1.806451349203488e-04
m1                             1.997616680015230e-03
m1                             1.020508205639867e-03
m1                             1.605631485855006e-03
m1                             8.991102855252103e-04
m1                             1.950861357353672e-03
m1                             3.023153470864958e-03
m1                             2.613757515430644e-04
m1                             6.496598920645320e-05
m1                             -8.139061264538231e-04
m1                             -3.266030180766096e-03
m1                             -3.647629644621941e-03
m1                             -4.216650429066359e-03
m1                             -1.964047035901626e-04
m1                             -1.821920791309116e-03
m1                             -8.908302570419044e-04
m1                             1.356284737166793e-03
m1                             4.875313501234767e-04
m1                             5.516083266248357e-03
m1                             1.036413822962982e-05
m1                             -5.731232554160292e-04
m1                             6.651231320135102e-05
m1                             -1.679425419154681e-03
m1                             1.073536808000610e-04
m1                             3.249581106955766e-04
m1                             -9.805038609642755e-04
m1                             -1.131498157141117e-03
m1                             -7.636207074945554e-04
m1                             -7.807107478133989e-04
m1                             -5.485727973134921e-04
m1                             -2.836567465532717e-03
m1                             7.710932602425577e-05
m1                             -4.956801283561499e-04
m1                             -5.346449572576283e-04
m1                             -3.397169281274200e-04
m1                             -4.637883533334079e-04
m1                             -2.838281957890965e-04
m1                             -1.388151538845001e-04
m1                             -1.603045448620703e-05
m1                             7.573018849325126e-05
m1                             -1.195981604888712e-07
m1                             9.216797377804377e-06
m1                             -3.690671008451305e-03
m1                             -3.563893890327421e-03
m1                             -3.295701367901336e-03
m1                             -3.391934554772877e-03
m1                             -3.273787569690260e-03
m1                             -3.178565629975333e-03
m1                             -3.098992523153449e-03
m1                             -2.530714024954888e-03
m1                             -3.433141907504272e-03
m1                             -3.128707254394553e-03
m1                             -4.131208803845071e-04
m1                             -1.141851435165097e-03
m1                             5.021980352742779e-04
m1                             -8.024593325669169e-04
m1                             -6.801152531196844e-04
m1                             5.429854328985810e-04
m1                             -6.884184906484908e-04
m1                             -1.229632783378033e-03
m1                             3.930264970429714e-03
m1                             -1.311564663538726e-03
m1                             6.515424394159735e-03
m1                             7.160271967911579e-03
m1                             5.852929436424218e-03
m1                             -2.539180496847079e-03
m1                             6.080810599508822e-03
m1                             1.934593679005790e-02
m1                             1.742514763154982e-02
m1                             8.439185832723439e-03
m1                             7.310653421619537e-03
m1                             1.044711705536202e-02
m1                             1.067908288527640e-02
m1                             1.101971256936907e-02
m1                             5.515231568763827e-03
m1                             1.796989740444648e-03
m1                             6.270772943662776e-03
m1                             2.352322923267884e-02
m1                             1.776342024732156e-02
m1                             -6.549818368113178e-04
m1                             9.031207204243538e-03
m1                             3.475712011740075e-03
m1                             1.227032457999227e-02
m1                             3.994418970527339e-03
m1                             8.968550928489565e-03
m1                             4.701484134905883e-03
m1                             1.401338044457531e-02
m1                             2.107064468229532e-02
m1                             1.360832453688494e-02
m1                             1.006833534835991e-02
m1                             1.092356437284739e-03
m1                             -5.095338187479995e-03
m1                             -4.156974461921112e-03
m1                             -4.916115078898491e-03
m1                             3.365648298000060e-03
m1                             7.292614109995225e-03
m1                             1.319733982680672e-02
m1                             5.985693021690407e-03
m1                             8.368558914206554e-03
m1                             7.785629527729378e-04
m1                             2.019286681961849e-03
m1                             8.398948284603908e-03
m1                             6.236745232909407e-03
m1                             3.278200196145863e-03
m1                             3.090577737224286e-03
m1                             1.735634787633233e-03
m1                             4.608396916914099e-04
m1                             -1.122073456525125e-04
m1                             -1.939531414750717e-03
m1                             -9.745333809252867e-04
m1                             -4.521653918246894e-04
m1                             -4.126881741137409e-04
m1                             3.347092180370599e-04
m1                             4.602330615942558e-04
m1                             3.799933078561796e-05
m1                             -7.651128390932384e-05
m1                             -6.398564047140161e-04
m1                             -3.441767155587706e-03
m1                             -1.871255549025609e-03
m1                             -1.128857002833316e-03
m1                             -3.173792002232371e-03
m1                             -2.301868580913019e-03
m1                             -2.531758767264382e-03
m1                             -2.094735004242965e-03
m1                             -8.674915789448333e-04
m1                             -5.675918684883911e-04
m1                             -1.489869350634886e-04
m1                             -3.129694095245222e-03
m1                             -1.193775636982059e-03
m1                             -4.392443349524774e-04
m1                             -3.276628398527303e-04
m1                             -7.080883212672278e-04
m1                             3.888277081250689e-04
m1                             -1.504169907116551e-04
m1                             2.227394894362276e-03
m1                             2.501741814166515e-03
m1                             4.645328436721040e-03
m1                             4.201085595467126e-03
m1                             5.615069090892306e-03
m1                             2.504077863315161e-03
m1                             2.682001645288049e-03
m1                             3.247973491155514e-03
m1                             1.133147373649520e-03
m1                             3.482797962113168e-03
m1                             1.629503248914922e-03
m1                             1.371034997084330e-03
m1                             1.337035040243748e-04
m1                             -7.893783428812985e-04
m1                             1.039902568909868e-03
m1                             3.566438965205969e-04
m1                             -1.404087356098069e-04
m1                             6.649597500849567e-04
m1                             -2.752323817433085e-03
m1                             -2.035559255083568e-04
m1                             -2.491271628587712e-03
m1                             -1.582076556866158e-03
m1                             -2.479993447349707e-03
m1                             -5.036899720715517e-04
m1                             -1.907866466433488e-04
